tweet_id,timestamp,source,expanded_urls,jpg_url,img_num
695074328191332352,2016-02-04 02:40:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695074328191332352/photo/1,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1
695064344191721472,2016-02-04 02:00:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/695064344191721472/video/1,https://pbs.twimg.com/ext_tw_video_thumb/695064251149508610/pu/img/0OPED0aUurb9Z16a.jpg,1
695051054296211456,2016-02-04 01:07:39 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/695051054296211456/photo/1,https://twitter.com/dog_rates/status/695051054296211456/photo/1",https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1
694905863685980160,2016-02-03 15:30:43 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/694905863685980160/photo/1,https://pbs.twimg.com/media/CaTNMUgUYAAB6vs.jpg,1
694669722378485760,2016-02-02 23:52:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/694669722378485760/photo/1,https://twitter.com/dog_rates/status/694669722378485760/photo/1",https://pbs.twimg.com/media/CaP2bS8WYAAsMdx.jpg,2
694356675654983680,2016-02-02 03:08:26 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/694356675654983680/photo/1,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,1
694352839993344000,2016-02-02 02:53:12 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1,https://twitter.com/dog_rates/status/694352839993344000/photo/1",https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2
694329668942569472,2016-02-02 01:21:07 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/694329668942569472/photo/1,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1
694206574471057408,2016-02-01 17:11:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/694206574471057408/photo/1,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1
694183373896572928,2016-02-01 15:39:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/694183373896572928/photo/1,https://twitter.com/dog_rates/status/694183373896572928/photo/1",https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,1
694001791655137281,2016-02-01 03:38:15 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","https://twitter.com/dog_rates/status/694001791655137281/photo/1,https://twitter.com/dog_rates/status/694001791655137281/photo/1",https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1
693942351086120961,2016-01-31 23:42:03 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693942351086120961/photo/1,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1
693647888581312512,2016-01-31 04:11:58 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://twitter.com/dog_rates/status/693647888581312512/photo/1,https://pbs.twimg.com/media/CaBVE80WAAA8sGk.jpg,1
